1248297556.211,0.001650005578994751,0.005280017852783203
1248297556.232,0.001875007152557373,0.006025022983551025
1248297556.252,0.0020999908447265625,0.006747970581054688
1248297556.293,0.002100008726119995,0.006748028039932251
1248297556.313,0.008999991416931152,0.02891997241973877
1248297556.436,0.001875007152557373,0.006025022983551025
1248297556.457,0.013124996423721313,0.04217498850822449
1248297556.631,0.0020720086097717285,0.006496026992797852
1248297556.662,0.005697992801666259,0.017709977626800537
1248297556.744,0.004217994213104248,0.012938982248306275
1248297556.794,0.0010360131263732909,0.003136039733886719
1248297556.805,0.002515994071960449,0.0075479822158813475
1248297556.846,0.0022199978828430175,0.006569993734359741
1248297556.876,0.006068001270294189,0.017958003759384156
1248297556.958,0.002293992519378662,0.006695978164672852
1248297556.989,0.001459998607635498,0.004279995918273926
1248297557.009,0.0021900153160095215,0.006330044269561767
1248297557.04,0.0027739903926849363,0.008017972230911255
1248297557.071,0.0005109977722167968,0.001448993682861328
1248297557.081,0.007956997632980346,0.02256299328804016
1248297557.193,0.002009998083114624,0.0
1248297557.224,0.002010014057159424,0.0
1248297557.255,0.001406993865966797,0.0
1248297557.275,0.0026130023002624513,0.0
1248297557.316,0.0016749904155731203,0.0
1248297557.336,0.0023450057506561282,0.0
1248297557.377,0.0026130023002624513,0.0
1248297557.408,0.005494001150131226,0.0
1248297557.499,0.006967990159988404,0.0
1248297557.591,0.0020770092010498047,0.0
1248297557.621,0.001339998722076416,0.0
1248297557.652,0.0019430029392242432,0.0
1248297557.672,0.002143988370895386,0.0
1248297557.712,0.003417007923126221,0.0
1248297557.763,0.0021440043449401855,0.0
1248297557.794,0.0019430029392242432,0.0
1248297557.824,0.0019429869651794434,0.0
1248297557.844,0.0018090126514434817,0.0
1248297557.875,0.0014739890098571778,0.0
1248297557.895,0.0020770092010498047,0.0
1248297557.936,0.0022109994888305667,0.0
1248297557.956,0.0059629991054534915,0.0
1248297558.048,0.0019430029392242432,0.0
1248297558.078,0.0022109994888305667,0.0
1248297558.118,0.001339998722076416,0.0
1248297558.129,0.002143988370895386,0.0
1248297558.169,0.0018760077953338624,0.0
1248297558.19,0.002009998083114624,0.0
1248297558.22,0.0021440043449401855,0.0
1248297558.25,0.0008710007667541504,0.0
1248297558.271,0.0017420015335083009,0.0
1248297558.291,0.0026129863262176517,0.0
1248297558.331,0.007303013801574707,0.0
1248297558.443,0.004220997571945191,0.0
1248297558.513,0.001406993865966797,0.0
1248297558.523,0.0021440043449401855,0.0
1248297558.554,0.002412000894546509,0.0
1248297558.594,0.0015410001277923586,0.0
1248297558.615,0.002009998083114624,0.0
1248297558.645,0.0016750063896179201,0.0
1248297558.675,0.0016079952716827393,0.0
1248297558.696,0.002344989776611328,0.0
1248297558.726,0.002010014057159424,0.0
1248297558.756,0.006431997060775757,0.0
1248297558.858,0.0034840030670166017,0.0
1248297558.908,0.0014739890098571778,0.0
1248297558.929,0.010988002300262452,0.0
1248297559.091,0.0024789960384368898,0.0
1248297559.131,0.009581008434295655,0.0
1248297559.273,0.0010720021724700927,0.0
1248297559.293,0.002143988370895386,0.0
1248297559.324,0.0019430029392242432,0.0
1248297559.354,0.0031490113735198975,0.0
1248297559.394,0.002143988370895386,0.0
1248297559.445,0.0019430029392242432,0.0
1248297559.455,0.0020770092010498047,0.0
1248297559.496,0.0038859899044036868,0.0
1248297559.557,0.0038860058784484864,0.0
1248297559.607,0.0050919983386993415,0.0
1248297559.678,0.007437004089355469,0.0
1248297559.789,0.00334999680519104,0.0
1248297559.85,0.00502500319480896,0.0
1248297559.921,0.002009998083114624,0.0
1248297559.962,0.002143988370895386,0.0
1248297559.982,0.0036180093288421633,0.0
1248297560.033,0.005292999744415283,0.0
1248297560.114,0.0022779946327209474,0.0
1248297560.144,0.0015410001277923586,0.0
1248297560.175,0.0017420015335083009,0.0
1248297560.195,0.0023450057506561282,0.0
1248297560.225,0.002412000894546509,0.0
1248297560.266,0.0015410001277923586,0.0
1248297560.296,0.0019430029392242432,0.0
1248297560.316,0.0019429869651794434,0.0
1248297560.347,0.0014740049839019776,0.0
1248297560.367,0.006900995016098023,0.0
1248297560.478,0.0018760077953338624,0.0
1248297560.499,0.002076993227005005,0.0
1248297560.539,0.0016080112457275391,0.0
1248297560.549,0.002412000894546509,0.0
1248297560.59,0.0018089966773986819,0.0
1248297560.62,0.0022109994888305667,0.0
1248297560.66,0.0012730035781860353,0.0
1248297560.671,0.002344989776611328,0.0
1248297560.711,0.002009998083114624,0.0
1248297560.731,0.0025460071563720705,0.0
1248297560.772,0.0010049910545349122,0.0
1248297560.782,0.0025460071563720705,0.0
1248297560.833,0.0016079952716827393,0.0
1248297560.853,0.002679997444152832,0.0
1248297560.903,0.0025460071563720705,0.0
1248297560.924,0.010117001533508302,0.0
1248297561.076,0.0015410001277923586,0.0
1248297561.106,0.002009998083114624,0.0
1248297561.126,0.0017420015335083009,0.0
1248297561.167,0.0022109994888305667,0.0
1248297561.187,0.0050919983386993415,0.0
1248297561.278,0.0021440043449401855,0.0
1248297561.299,0.0022109994888305667,0.0
1248297561.339,0.001339998722076416,0.0
1248297561.349,0.0022779946327209474,0.0
1248297561.4,0.0022109994888305667,0.0
1248297561.42,0.0021440043449401855,0.0
1248297561.451,0.001406993865966797,0.0
1248297561.471,0.0024790120124816898,0.0
1248297561.522,0.0018759918212890626,0.0
1248297561.542,0.0025460071563720705,0.0
1248297561.583,0.007705000638961792,0.0
1248297561.694,0.003483987092971802,0.0
1248297561.745,0.0019430029392242432,0.0
1248297561.765,0.01420400881767273,0.0
1248297561.988,0.0016079952716827393,0.0
1248297562.008,0.0023450057506561282,0.0
1248297562.039,0.0018759918212890626,0.0
1248297562.069,0.0019430029392242432,0.0
1248297562.11,0.002679997444152832,0.0
1248297562.14,0.0014070098400115968,0.0
1248297562.16,0.002143988370895386,0.0
