1248297556.211,0.075,0.24
1248297556.232,0.075,0.241
1248297556.252,0.075,0.241
1248297556.293,0.075,0.241
1248297556.313,0.075,0.241
1248297556.436,0.075,0.241
1248297556.457,0.075,0.241
1248297556.631,0.074,0.232
1248297556.662,0.074,0.23
1248297556.744,0.074,0.227
1248297556.794,0.074,0.224
1248297556.805,0.074,0.222
1248297556.846,0.074,0.219
1248297556.876,0.074,0.219
1248297556.958,0.074,0.216
1248297556.989,0.073,0.214
1248297557.009,0.073,0.211
1248297557.04,0.073,0.211
1248297557.071,0.073,0.207
1248297557.081,0.073,0.207
1248297557.193,0.067,0.0
1248297557.224,0.067,0.0
1248297557.255,0.067,0.0
1248297557.275,0.067,0.0
1248297557.316,0.067,0.0
1248297557.336,0.067,0.0
1248297557.377,0.067,0.0
1248297557.408,0.067,0.0
1248297557.499,0.067,0.0
1248297557.591,0.067,0.0
1248297557.621,0.067,0.0
1248297557.652,0.067,0.0
1248297557.672,0.067,0.0
1248297557.712,0.067,0.0
1248297557.763,0.067,0.0
1248297557.794,0.067,0.0
1248297557.824,0.067,0.0
1248297557.844,0.067,0.0
1248297557.875,0.067,0.0
1248297557.895,0.067,0.0
1248297557.936,0.067,0.0
1248297557.956,0.067,0.0
1248297558.048,0.067,0.0
1248297558.078,0.067,0.0
1248297558.118,0.067,0.0
1248297558.129,0.067,0.0
1248297558.169,0.067,0.0
1248297558.19,0.067,0.0
1248297558.22,0.067,0.0
1248297558.25,0.067,0.0
1248297558.271,0.067,0.0
1248297558.291,0.067,0.0
1248297558.331,0.067,0.0
1248297558.443,0.067,0.0
1248297558.513,0.067,0.0
1248297558.523,0.067,0.0
1248297558.554,0.067,0.0
1248297558.594,0.067,0.0
1248297558.615,0.067,0.0
1248297558.645,0.067,0.0
1248297558.675,0.067,0.0
1248297558.696,0.067,0.0
1248297558.726,0.067,0.0
1248297558.756,0.067,0.0
1248297558.858,0.067,0.0
1248297558.908,0.067,0.0
1248297558.929,0.067,0.0
1248297559.091,0.067,0.0
1248297559.131,0.067,0.0
1248297559.273,0.067,0.0
1248297559.293,0.067,0.0
1248297559.324,0.067,0.0
1248297559.354,0.067,0.0
1248297559.394,0.067,0.0
1248297559.445,0.067,0.0
1248297559.455,0.067,0.0
1248297559.496,0.067,0.0
1248297559.557,0.067,0.0
1248297559.607,0.067,0.0
1248297559.678,0.067,0.0
1248297559.789,0.067,0.0
1248297559.85,0.067,0.0
1248297559.921,0.067,0.0
1248297559.962,0.067,0.0
1248297559.982,0.067,0.0
1248297560.033,0.067,0.0
1248297560.114,0.067,0.0
1248297560.144,0.067,0.0
1248297560.175,0.067,0.0
1248297560.195,0.067,0.0
1248297560.225,0.067,0.0
1248297560.266,0.067,0.0
1248297560.296,0.067,0.0
1248297560.316,0.067,0.0
1248297560.347,0.067,0.0
1248297560.367,0.067,0.0
1248297560.478,0.067,0.0
1248297560.499,0.067,0.0
1248297560.539,0.067,0.0
1248297560.549,0.067,0.0
1248297560.59,0.067,0.0
1248297560.62,0.067,0.0
1248297560.66,0.067,0.0
1248297560.671,0.067,0.0
1248297560.711,0.067,0.0
1248297560.731,0.067,0.0
1248297560.772,0.067,0.0
1248297560.782,0.067,0.0
1248297560.833,0.067,0.0
1248297560.853,0.067,0.0
1248297560.903,0.067,0.0
1248297560.924,0.067,0.0
1248297561.076,0.067,0.0
1248297561.106,0.067,0.0
1248297561.126,0.067,0.0
1248297561.167,0.067,0.0
1248297561.187,0.067,0.0
1248297561.278,0.067,0.0
1248297561.299,0.067,0.0
1248297561.339,0.067,0.0
1248297561.349,0.067,0.0
1248297561.4,0.067,0.0
1248297561.42,0.067,0.0
1248297561.451,0.067,0.0
1248297561.471,0.067,0.0
1248297561.522,0.067,0.0
1248297561.542,0.067,0.0
1248297561.583,0.067,0.0
1248297561.694,0.067,0.0
1248297561.745,0.067,0.0
1248297561.765,0.067,0.0
1248297561.988,0.067,0.0
1248297562.008,0.067,0.0
1248297562.039,0.067,0.0
1248297562.069,0.067,0.0
1248297562.11,0.067,0.0
1248297562.14,0.067,0.0
1248297562.16,0.067,0.0
1248297562.191,0.067,0.0
1248297562.231,0.067,0.0
1248297562.241,0.067,0.0
1248297562.282,0.067,0.0
1248297562.302,0.067,0.0
1248297562.343,0.067,0.0
1248297562.353,0.067,0.0
1248297562.416,0.067,0.0
1248297562.426,0.067,0.0
1248297562.457,0.067,0.0
1248297562.498,0.067,0.0
1248297562.519,0.067,0.0
1248297562.539,0.067,0.0
1248297562.641,0.067,0.0
1248297562.661,0.067,0.0
1248297562.712,0.067,0.0
1248297562.722,0.067,0.0
1248297562.763,0.067,0.0
1248297562.783,0.067,0.0
1248297562.824,0.067,0.0
1248297562.834,0.067,0.0
1248297562.874,0.067,0.0
1248297562.925,0.067,0.0
1248297562.946,0.067,0.0
1248297562.986,0.067,0.0
1248297563.006,0.067,0.0
1248297563.037,0.067,0.0
1248297563.057,0.067,0.0
1248297563.088,0.067,0.0
1248297563.109,0.067,0.0
1248297563.159,0.067,0.0
1248297563.18,0.067,0.0
1248297563.22,0.067,0.0
1248297563.241,0.067,0.0
1248297563.271,0.067,0.0
1248297563.291,0.067,0.0
1248297563.393,0.067,0.0
1248297563.423,0.067,0.0
1248297563.505,0.086,0.408
1248297563.535,0.086,0.408
1248297563.565,0.086,0.408
1248297563.586,0.086,0.408
1248297563.616,0.086,0.408
1248297563.637,0.086,0.408
1248297563.677,0.086,0.408
1248297563.698,0.086,0.408
1248297563.719,0.086,0.408
1248297563.739,0.086,0.408
1248297563.851,0.086,0.408
1248297564.044,0.086,0.408
1248297564.206,0.086,0.408
1248297564.267,0.086,0.408
1248297564.308,0.086,0.408
1248297564.39,0.086,0.408
1248297564.42,0.086,0.408
1248297564.491,0.086,0.408
1248297564.593,0.086,0.408
1248297564.684,0.086,0.408
1248297564.705,0.086,0.408
1248297564.735,0.086,0.408
1248297564.756,0.086,0.408
1248297564.796,0.086,0.408
1248297564.806,0.086,0.408
1248297564.837,0.086,0.408
1248297564.857,0.086,0.408
1248297564.989,0.086,0.408
1248297565.055,0.086,0.408
1248297565.086,0.086,0.408
1248297565.239,0.086,0.408
1248297565.31,0.086,0.408
1248297565.331,0.086,0.408
1248297565.351,0.086,0.408
1248297565.381,0.086,0.408
1248297565.402,0.086,0.408
1248297565.452,0.086,0.408
1248297565.564,0.086,0.408
1248297565.605,0.086,0.408
1248297565.615,0.086,0.408
1248297565.646,0.086,0.408
1248297565.676,0.086,0.408
